line,name,url,created_at,updated_at,the_geom,cartodb_id,the_geom_webmercator
D-N-R,4th Ave & Prospect Ave At Sw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000009919E8A38C7F52C0CC8AE93922554440,902,0101000020110F000045232AA1CE6B5FC1FB66EE73BFEE5241
F-G,Smith St & 9th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000EE95C61DD47F52C033D489CF59564440,903,0101000020110F000060C0EF09486C5FC1B96902591CF05241
F,Mcdonald Ave & Ditmas Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C9DA8EDC9A7E52C0D43EDA9255514440,904,0101000020110F000002C1AFF1336A5FC169D89FA67EEA5241
F,Mcdonald Ave & Cortelyou Rd At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B18E57569A7E52C0C2C7BD1589514440,905,0101000020110F0000B107B50D336A5FC1CF431E4DB8EA5241
F,Mcdonald Ave & Church Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000079583DDB07E52C068EE88BB41524440,906,0101000020110F0000E53ED451596A5FC1FAF859F786EB5241
F,Mcdonald Ave & Albemarle Rd At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E5998949B87E52C042DD9F758D524440,907,0101000020110F0000BAD035ED656A5FC1765653BADBEB5241
F,Prospect Ave & Greenwood Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000408DC54E787E52C015D93E506E534440,908,0101000020110F00000C723A40F9695FC1D8A9F66CD7EC5241
F,Prospect Ave & Reeve Pl At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000007048CD5B757E52C0BC53ADA888534440,909,0101000020110F0000580CD63DF4695FC15F5B00EBF4EC5241
F,Prospect Park West & 16th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000002844C921B37E52C035F1C5D87F544440,910,0101000020110F00001DD57A2B5D6A5FC11DAB2FA609EE5241
F,Howard Pl & Windsor Pl At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C19988B2B77E52C04B8060C268544440,911,0101000020110F00008802B7EC646A5FC1EFD80DCDEFED5241
F,Prospect Park West & Prospect Park Southwest At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000008C60ECEA77E52C0D0F2CAE193544440,912,0101000020110F000080CAFFED496A5FC152AB901420EE5241
F,Prospect Park West & 14th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000006B632EF2B27E52C01081FDBCA9544440,913,0101000020110F0000AD319EDA5C6A5FC1DD2CEE8C38EE5241
B-Q,Ocean Ave & Woodruff Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000000C0D8E37907D52C0A0C22AEABA534440,914,0101000020110F000081F280056F685FC134EF7E2D2DED5241
D-F-G-N-R,4th Ave & 9th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000007EE700ED477F52C03912276BD4554440,915,0101000020110F0000A8DA3EE9596B5FC1336400FA86EF5241
D-F-G-N-R,4th Ave & 9th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000006437BCED427F52C0849187E5CF554440,916,0101000020110F00009191476C516B5FC13587BFE981EF5241
F,7th Ave & 9th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000050656F24D07E52C057AF118255554440,917,0101000020110F0000CBEF63728E6A5FC185E23ADFF8EE5241
F,8th Ave & 9th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D35A572AA87E52C0E1BC85D72E554440,918,0101000020110F0000FF84C08A4A6A5FC14B340594CDEE5241
A-C,Portland Ave & Fulton Ave At Se Corner (To Queens Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A1E739D55A7E52C009F71E0BD1574440,919,0101000020110F0000AF275C2FC7695FC1B7580E94C0F15241
A-C,Portland Ave & Fulton Ave At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000648B70F25B7E52C020BAE358DE574440,920,0101000020110F00002EDED213C9695FC19669957ACFF15241
A-C,Oxford St & Fulton Ave At Sw Corner (To Queens Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000387289B14C7E52C084C0C2F7C5574440,921,0101000020110F0000EC16F42AAF695FC11B2D6A2CB4F15241
A,Fort Washington Ave & Margaret Corbin Dr At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F3CB3457CD7B52C006582E08E56D4440,922,0101000020110F0000B1EDA12971655FC15456CE1C830A5341
1,Hillside Ave & Nagle Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000001C39200357B52C01B1C9A3E3B6E4440,923,0101000020110F00002CB487666E645FC17A13C8ECE30A5341
1,Hillside Ave & Nagle Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000080FE5C7A347B52C0F76B29603B6E4440,924,0101000020110F000003948F826D645FC15AE17712E40A5341
A,Broadway & Dyckman St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D4F2028A587B52C03C694972C06E4440,925,0101000020110F00006EC371C3AA645FC1F5D9F382790B5341
A,Broadway & Dyckman St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000191AABB35A7B52C0FCD0F004C26E4440,926,0101000020110F0000F5E1E26FAE645FC1584C26477B0B5341
A,Broadway & Dyckman St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F0FDDBCD537B52C0C6D5958AC66E4440,927,0101000020110F0000A2607BB8A2645FC1C9FC3B5B800B5341
A,Broadway & 207th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000912C978BF87A52C090209F09146F4440,928,0101000020110F0000D74351B507645FC1D545BF63D70B5341
A,Broadway & 207th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000007C18ED3CF17A52C0EA6CBE900E6F4440,929,0101000020110F0000D946CE4BFB635FC1DEFF713ED10B5341
1,10th Ave & 207th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DE0B53E1CF7A52C0317632F99F6E4440,930,0101000020110F0000E6CF6EA2C2635FC133D4140B550B5341
1,10th Ave & 207th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000004529F241CF7A52C0C9E4547DAE6E4440,931,0101000020110F00002867B693C1635FC1028E6758650B5341
A,Broadway & Isham St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000061A617E8DA7A52C059B9A70F246F4440,932,0101000020110F00005C36305DD5635FC1049CB162E90B5341
1,10th Ave & 215th St At Sw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000002B0FFC5A977A52C085494A34486F4440,933,0101000020110F00007FC61A9F62635FC12DAF58FA110C5341
1,10th Ave & 215th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000000C2DDA20937A52C0F0F97084456F4440,934,0101000020110F0000966FFE705B635FC13BE8D0F50E0C5341
1,10th Ave & 215th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A3AB369B8E7A52C0ACF7A547536F4440,935,0101000020110F0000B7C9A0C253635FC13A02C76A1E0C5341
1,Broadway & 225th St At Nw Corner (Downtown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B271F551467A52C0ED16D11BEE6F4440,936,0101000020110F0000743597F9D8625FC1523B6C50CC0C5341
1,Broadway & 231st St At Sw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000004DF6C8E9EB7952C091C700B37B704440,937,0101000020110F0000E6EFE1683F625FC1397A7D5A6B0D5341
1,Broadway & 231st St At Se Corner (To Van Cortlandt Pk Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000713D5596E87952C0AA2E820B79704440,938,0101000020110F00006F089BC239625FC168043C5F680D5341
1,Broadway & 231st St At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C70CBE70E77952C05837B69388704440,939,0101000020110F0000DD95E9CF37625FC13CCF98D1790D5341
1,Broadway & 238th St At Sw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DB34C69FA87952C0DFD7F34542714440,940,0101000020110F00003915C51CCD615FC19A40816A4A0E5341
1,Broadway & 238th St At Se Corner (To Van Cortlandt Pk Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000059876516A17952C0CFDD4AF04D714440,941,0101000020110F0000F51B874FC0615FC19EE84985570E5341
1,Broadway & 242nd St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B624FCE07C7952C0C4B021AAF0714440,942,0101000020110F0000DDD17FCE82615FC1CCA39A540E0F5341
1,Broadway & 242nd St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000025C6F3E757952C0572EA4A2EA714440,943,0101000020110F000017E27FD675615FC1EC168D8E070F5341
E-G-M,Hunter St & 44th Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DFDB3FB8697C52C05E110AE8A95F4440,944,0101000020110F0000ECEEC8C97A665FC112DDC3928BFA5241
E-G-M,21st St & 44th Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C9BFE9C89D7C52C06251B88EC45F4440,945,0101000020110F00009B7FDC39D3665FC146645D73A9FA5241
7-7 Express,23rd St & 45th Rd At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000033B97478807C52C0DD9399D4845F4440,946,0101000020110F00000525C96EA1665FC1EBEE7E0262FA5241
1-2,Broadway & 66th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000006A0B7660DA7E52C0C4747B2EF9624440,947,0101000020110F0000DEA4C4D49F6A5FC1D3061F9841FE5241
1-2-3,Broadway & 72nd St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000ED0E84C0D47E52C02D6D0345B1634440,948,0101000020110F0000E04FE046966A5FC1A76F040E10FF5241
4-5-6-6 Express,Lexington Ave & 86th St At Se Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000059217DC6277D52C0889890ECC1634440,949,0101000020110F0000550BE89DBD675FC1A718F2BB22FF5241
4-5-6-6 Express,Lexington Ave & 86th St At Ne Corner (Uptown Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000018E2DB7A247D52C0313D0F83C6634440,950,0101000020110F0000A18BEA04B8675FC1BDEE3EE127FF5241
A,Fort Washington Ave & 185th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000008BF97CFBFD7B52C06EDB84B7336D4440,951,0101000020110F0000192316C9C3655FC1BEC33702BC095341
1,Broadway & 190th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000003A32CA91B07B52C06E9F3FADA06D4440,952,0101000020110F0000A849BB4A40655FC17712155B360A5341
6-6 Express,Lincoln Ave & 138th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000000117B5B4537B52C0081E7F04C5674440,953,0101000020110F00001D41C28DA2645FC1A34B41FBA2035341
6-6 Express,3rd Ave & 138th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000070819B14F7B52C0B3F893FFC9674440,954,0101000020110F00004FAF42BC9B645FC1DA340C92A8035341
6-6 Express,Alexander Ave & 138th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000029C6FF81397B52C0D22CE720AF674440,955,0101000020110F00002B6CBD0D76645FC18DBC656B8A035341
6-6 Express,Alexander Ave & 138th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000008E5D7C4B397B52C032094841B7674440,956,0101000020110F0000B7C124B175645FC1738DCE8993035341
2-4-5,Grand Concourse & 149th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000005EBED6415E7B52C06D06B1B5BE684440,957,0101000020110F0000CE03E779B4645FC11922742EBB045341
2-4-5,Grand Concourse & 149th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000783172A25D7B52C01C8D4A09C1684440,958,0101000020110F00004361286BB3645FC1710FDDCABD045341
2-4-5,Grand Conccourse & 149th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000EB6D709F557B52C0F172BB7EC1684440,959,0101000020110F0000A4EE50CFA5645FC13F51A94EBE045341
4-B-D,River Ave & 161st St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000AA2C5DDC467B52C0B8229DFEEC694440,960,0101000020110F00001A362DBC8C645FC14AA76D710E065341
4-B-D,River Ave & 161st St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000047AC8B5E467B52C00CA344E4F4694440,961,0101000020110F0000BE2176E68B645FC15DBA8A4E17065341
4-B-D,River Ave & 161st St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F44337F2407B52C07B796462F3694440,962,0101000020110F00009C643EB082645FC1BBCA6E9D15065341
4-B-D,River Ave & 161st St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DEF7AA45447B52C022F209B1FA694440,963,0101000020110F0000AD43855688645FC1E86E0FD11D065341
4-B-D,River Ave & 161st St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A99D1F643C7B52C06F0DFA25006A4440,964,0101000020110F000085BA84F37A645FC1209CFFF023065341
6,Brook Ave & 138th St At Se Corner (To Pelham Bay Pk Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B51375B2D47A52C03E695CD559674440,965,0101000020110F0000FC8108D1CA635FC1ABBB15B62A035341
6,Cypress Ave & 138th St At Sw Corner (To Pelham Bay Pk Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000001AAABE2B827A52C04C52BC7A15674440,966,0101000020110F0000E89E2FA33E635FC1F9D6D903DE025341
6,Cypress Ave & 138th St At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000001EA091E1787A52C03C7B943314674440,967,0101000020110F0000F6689DDB2E635FC16810C694DC025341
6,Cypress Ave & 138th St At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000004452507C7C7A52C0C6C3291E17674440,968,0101000020110F0000026EFDFA34635FC134C275DADF025341
2-5,3rd Ave & 149th St At Se Corner (Northbound Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000068B6080ABC7A52C026B1B5196E684440,969,0101000020110F0000B43EBFEEA0635FC1421B3BB860045341
2-5,Melrose Ave & 149th St At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000000D48E4B9BE7A52C06C1873FA7A684440,970,0101000020110F00009F7E247FA5635FC113C2DB2B6F045341
4-B-D,Walton Ave & 161st St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E2428C91257B52C0002BC6C4E6694440,971,0101000020110F00005EDD502F54645FC1D863807407065341
4-B-D,Walton Ave & 161st St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E79DF656247B52C031F500D9EB694440,972,0101000020110F00009A5DF61852645FC1B13AE1270D065341
6,Southern Blvd & St Mary's St At Sw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000004D5BA7BC1D7A52C09E89D36872674440,973,0101000020110F0000E8834F0A94625FC18EF9894946035341
6,Southern Blvd & St Mary's St At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B8F06BB41C7A52C080AB631877674440,974,0101000020110F0000A25D7C4992625FC10E2A8A8B4B035341
6,Southern Blvd & St Mary's St At Ne Corner (To Pelham Bay Pk Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000067A9CE69167A52C06AF463AF77674440,975,0101000020110F00002AFAB19987625FC18780F9344C035341
6,Southern Blvd & 149th St At Se Corner (To Pelham Bay Pk Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D7680887DE7952C0A108A3A2EA674440,976,0101000020110F00008AFE32AC28625FC183E57E31CD035341
4-B-D,River Ave & 161st St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000051F6DDC2487B52C0AA6F9A1EF1694440,977,0101000020110F0000E6108DF68F645FC148A9AC1213065341
4-B-D,River Ave & 161st St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F153F885497B52C03B695368EE694440,978,0101000020110F000084FEF34191645FC180346A0710065341
A,Beach 25th St & Rockaway Frwy At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000009E4F677C77052C0A04AF777BA4C4440,979,0101000020110F0000D788D3EDB7525FC191B54C6457E55241
6,Southern Blvd & 149th St At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000189A1EF5D77952C0F6CD3FCEFB674440,980,0101000020110F000034D94C831D625FC17546FE75E0035341
2-5,Jackson Ave & 152nd St At Ne Corner (Northbound Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000EFD229FC197A52C076C8BD1F7E684440,981,0101000020110F0000E431D2AA8D625FC12D0891B372045341
2-5,Jackson Ave & Westchester Ave At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000003F7C08CE197A52C05542904C87684440,982,0101000020110F00004AD8765C8D625FC15C5673FF7C045341
2-5,Westchester & 160th St At Sw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D86AAE27BA7952C0301953C4E9684440,983,0101000020110F0000687FEEE3EA615FC1BF2DAF80EB045341
2-5,Prospect Ave & Longwood Ave At Ne Corner (Northbound Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000008B89989EB07952C042E79257E7684440,984,0101000020110F0000029880B1DA615FC15E2309C8E8045341
2-5,Prospect Ave & 160th St At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000005B390620B57952C091E1788CF2684440,985,0101000020110F00004875B758E2615FC1C9E6B65BF5045341
6,Southern Blvd & Longwood Ave At Sw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E1C7D106607952C00E4233677D684440,986,0101000020110F0000D49D5ACC51615FC126DF78E471045341
2-5,Westchester Ave & Simpson St At Sw Corner (Northbound Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A3A524E3267952C08375885D75694440,987,0101000020110F00003418C6BDF0605FC19695B62C88055341
2-5,Westchester Ave & Simpson St At Nw Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000037F4A0C7287952C08BBBC8A17E694440,988,0101000020110F000099A7B8F4F3605FC18840319392055341
2-5,Westchester Ave & Simpson St At Ne Corner (To Manhattan Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000002482173E227952C032CF330186694440,989,0101000020110F00006AEC0CDAE8605FC19CF087D99A055341
6-6 Express,Hunts Point Ave & 163rd St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000316B96900F7952C0A85FA7C30A694440,990,0101000020110F00005D312F20C9605FC1E559ED8810055341
6-6 Express,Hunts Point Ave & 163rd St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000FE59E347FC7852C04EA71CC70F694440,991,0101000020110F0000EB18B45EA8605FC1EAD0552916055341
6,Whitlock Ave & Westchester Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000002806C7BAB87852C0309835FFE8694440,992,0101000020110F0000A7689DA035605FC1A403C2F409065341
6,Elder Ave & Westchester Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000094A9736F457852C08A353A670B6A4440,993,0101000020110F0000C63CDDC9715F5FC1F62AF59230065341
6,Elder Ave & Westchester Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000971B6552437852C0F2B647EC136A4440,994,0101000020110F0000491FD3326E5F5FC156F003233A065341
4,River Ave & 167th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000003DC37D48F87A52C080ADD49FFD6A4440,995,0101000020110F000001B4574307645FC1822D697640075341
4,River Ave & 167th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000005BFE998F37A52C057934B8BFA6A4440,996,0101000020110F0000CB02BD4DFF635FC1A00C3F013D075341
B-D,Grand Concourse & Mcclellan St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000174DCAFACD7A52C0AB8C42DC9C6A4440,997,0101000020110F0000D7700168BF635FC14272DFD7D3065341
B-D,Grand Concourse & Mcclellan St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F65DE96ED77A52C0F8459961A36A4440,998,0101000020110F00004F45D376CF635FC10C6EB229DB065341
B-D,Grand Concourse & 167th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E078F755B97A52C01F3137E2C96A4440,999,0101000020110F0000407633579C635FC17D30D06106075341
